"","date","state_name","employees","change_in_emp","Sector","Mob_res","Mob_ret_rec","Mob_res_SA","Mob_ret_SA","delta_Mob_res_SA","delta_Mob_ret_SA","stringency_index","delta_stringency_index"
"2942",2020-06-30,"Utah","         8.5",-0.0229885057471264,"Mining and Logging",10,-4,8.42511264245958,-5.21467664988073,0.0360708902016704,-0.585620322426762,41.2,-4.16999999999999
"2943",2020-06-30,"Utah","       206.1",0.0132743362831858,"Education and Health Services",10,-4,8.42511264245958,-5.21467664988073,0.0360708902016704,-0.585620322426762,41.2,-4.16999999999999
"2944",2020-06-30,"Utah","        37.4",0.0108108108108107,"Information",10,-4,8.42511264245958,-5.21467664988073,0.0360708902016704,-0.585620322426762,41.2,-4.16999999999999
"2945",2020-06-30,"Utah","       115.2",-0.0025974025974026,"Construction",10,-4,8.42511264245958,-5.21467664988073,0.0360708902016704,-0.585620322426762,41.2,-4.16999999999999
"2946",2020-06-30,"Utah","       167.6",0.0429371499688862,"Retail Trade",10,-4,8.42511264245958,-5.21467664988073,0.0360708902016704,-0.585620322426762,41.2,-4.16999999999999
"2947",2020-06-30,"Utah","        92.7",0.00433369447453957,"Financial Activities",10,-4,8.42511264245958,-5.21467664988073,0.0360708902016704,-0.585620322426762,41.2,-4.16999999999999
"2948",2020-06-30,"Utah","       124.5",0.0998233215547704,"Leisure and Hospitality",10,-4,8.42511264245958,-5.21467664988073,0.0360708902016704,-0.585620322426762,41.2,-4.16999999999999
"2949",2020-06-30,"Vermont","        32.5",0.0586319218241043,"Retail Trade",11,-5,9.29663397826663,-6.4657169361251,-0.104160880305813,-0.685631130767367,60.19,-6.48
"2950",2020-06-30,"Vermont","        20.1",0.0923913043478262,"Leisure and Hospitality",11,-5,9.29663397826663,-6.4657169361251,-0.104160880305813,-0.685631130767367,60.19,-6.48
"2951",2020-06-30,"Vermont","        51.8",0.0117187499999998,"Government",11,-5,9.29663397826663,-6.4657169361251,-0.104160880305813,-0.685631130767367,60.19,-6.48
"2952",2020-06-30,"Vermont","         7.3",0.0138888888888888,"Transportation and Utilities",11,-5,9.29663397826663,-6.4657169361251,-0.104160880305813,-0.685631130767367,60.19,-6.48
"2953",2020-06-30,"Vermont","         8.5",0.0119047619047619,"Wholesale Trade",11,-5,9.29663397826663,-6.4657169361251,-0.104160880305813,-0.685631130767367,60.19,-6.48
"2954",2020-06-30,"Vermont","        27.3",-0.00364963503649629,"Professional and Business Services",11,-5,9.29663397826663,-6.4657169361251,-0.104160880305813,-0.685631130767367,60.19,-6.48
"2955",2020-06-30,"Vermont","         0.8",0,"Mining and Logging",11,-5,9.29663397826663,-6.4657169361251,-0.104160880305813,-0.685631130767367,60.19,-6.48
"2956",2020-06-30,"Vermont","        27.3",0.0148698884758365,"Manufacturing",11,-5,9.29663397826663,-6.4657169361251,-0.104160880305813,-0.685631130767367,60.19,-6.48
"2957",2020-06-30,"Vermont","        13.9",0.0451127819548871,"Construction",11,-5,9.29663397826663,-6.4657169361251,-0.104160880305813,-0.685631130767367,60.19,-6.48
"2958",2020-06-30,"Vermont","         3.8",0,"Information",11,-5,9.29663397826663,-6.4657169361251,-0.104160880305813,-0.685631130767367,60.19,-6.48
"2959",2020-06-30,"Vermont","        59.0",0.0102739726027397,"Education and Health Services",11,-5,9.29663397826663,-6.4657169361251,-0.104160880305813,-0.685631130767367,60.19,-6.48
"2960",2020-06-30,"Vermont","        11.8",0,"Financial Activities",11,-5,9.29663397826663,-6.4657169361251,-0.104160880305813,-0.685631130767367,60.19,-6.48
"2961",2020-06-30,"Virginia","        63.8",0,"Information",11,-8,9.72861781076067,-10.8767227670289,-0.0744339568523104,-0.482672279744575,61.11,-5.56
"2962",2020-06-30,"Virginia","       140.8",0.0151405912040377,"Transportation and Utilities",11,-8,9.72861781076067,-10.8767227670289,-0.0744339568523104,-0.482672279744575,61.11,-5.56
"2963",2020-06-30,"Virginia","       198.5",0.00404653515427422,"Construction",11,-8,9.72861781076067,-10.8767227670289,-0.0744339568523104,-0.482672279744575,61.11,-5.56
"2964",2020-06-30,"Virginia","       104.2",-0.00191570881226055,"Wholesale Trade",11,-8,9.72861781076067,-10.8767227670289,-0.0744339568523104,-0.482672279744575,61.11,-5.56
"2965",2020-06-30,"Virginia","         6.8",-0.0144927536231885,"Mining and Logging",11,-8,9.72861781076067,-10.8767227670289,-0.0744339568523104,-0.482672279744575,61.11,-5.56
"2966",2020-06-30,"Virginia","       742.6",-0.000269251480883081,"Professional and Business Services",11,-8,9.72861781076067,-10.8767227670289,-0.0744339568523104,-0.482672279744575,61.11,-5.56
"2967",2020-06-30,"Virginia","       263.2",0.15085264538697,"Leisure and Hospitality",11,-8,9.72861781076067,-10.8767227670289,-0.0744339568523104,-0.482672279744575,61.11,-5.56
"2968",2020-06-30,"Virginia","       692.8",-0.00957827019299506,"Government",11,-8,9.72861781076067,-10.8767227670289,-0.0744339568523104,-0.482672279744575,61.11,-5.56
"2969",2020-06-30,"Virginia","       227.1",0.0202156334231807,"Manufacturing",11,-8,9.72861781076067,-10.8767227670289,-0.0744339568523104,-0.482672279744575,61.11,-5.56
"2970",2020-06-30,"Virginia","       206.8",-0.00385356454720609,"Financial Activities",11,-8,9.72861781076067,-10.8767227670289,-0.0744339568523104,-0.482672279744575,61.11,-5.56
"2971",2020-06-30,"Virginia","       512.0",0.0174880763116056,"Education and Health Services",11,-8,9.72861781076067,-10.8767227670289,-0.0744339568523104,-0.482672279744575,61.11,-5.56
"2972",2020-06-30,"Virginia","       373.8",0.0583238958097396,"Retail Trade",11,-8,9.72861781076067,-10.8767227670289,-0.0744339568523104,-0.482672279744575,61.11,-5.56
"2973",2020-06-30,"Washington","       480.3",0.035575679172057,"Education and Health Services",12,-11,9.72890935595017,-13.2525311423271,-0.247696263963958,-0.549389726680913,54.17,-6.48
"2974",2020-06-30,"Washington","       544.5",0.0092678405931419,"Government",12,-11,9.72890935595017,-13.2525311423271,-0.247696263963958,-0.549389726680913,54.17,-6.48
"2975",2020-06-30,"Washington","       128.8",0.00861393891934226,"Wholesale Trade",12,-11,9.72890935595017,-13.2525311423271,-0.247696263963958,-0.549389726680913,54.17,-6.48
"2976",2020-06-30,"Washington","       147.2",-0.00607697501688054,"Information",12,-11,9.72890935595017,-13.2525311423271,-0.247696263963958,-0.549389726680913,54.17,-6.48
"2977",2020-06-30,"Washington","       413.2",0.00952846322990464,"Professional and Business Services",12,-11,9.72890935595017,-13.2525311423271,-0.247696263963958,-0.549389726680913,54.17,-6.48
"2978",2020-06-30,"Washington","       155.5",0.00128783000643917,"Financial Activities",12,-11,9.72890935595017,-13.2525311423271,-0.247696263963958,-0.549389726680913,54.17,-6.48
"2979",2020-06-30,"Washington","       208.8",0.0341753343239228,"Construction",12,-11,9.72890935595017,-13.2525311423271,-0.247696263963958,-0.549389726680913,54.17,-6.48
"2980",2020-06-30,"Washington","       228.9",0.0946915351506457,"Leisure and Hospitality",12,-11,9.72890935595017,-13.2525311423271,-0.247696263963958,-0.549389726680913,54.17,-6.48
"2981",2020-06-30,"Washington","         5.5",0,"Mining and Logging",12,-11,9.72890935595017,-13.2525311423271,-0.247696263963958,-0.549389726680913,54.17,-6.48
"2982",2020-06-30,"Washington","       271.3",0.0130694548170276,"Manufacturing",12,-11,9.72890935595017,-13.2525311423271,-0.247696263963958,-0.549389726680913,54.17,-6.48
"2983",2020-06-30,"Washington","       375.1",0.0593052809940695,"Retail Trade",12,-11,9.72890935595017,-13.2525311423271,-0.247696263963958,-0.549389726680913,54.17,-6.48
"2984",2020-06-30,"Washington","       109.2",0.0045998160073597,"Transportation and Utilities",12,-11,9.72890935595017,-13.2525311423271,-0.247696263963958,-0.549389726680913,54.17,-6.48
"2985",2020-06-30,"West Virginia","        43.5",0.013986013986014,"Manufacturing",5,8,4.84125364431487,4.19972170686456,-0.00530807674452494,1.16048675733715,58.33,-5.56
"2986",2020-06-30,"West Virginia","        28.4",0.0179211469534051,"Construction",5,8,4.84125364431487,4.19972170686456,-0.00530807674452494,1.16048675733715,58.33,-5.56
"2987",2020-06-30,"West Virginia","       125.1",0.0237315875613748,"Education and Health Services",5,8,4.84125364431487,4.19972170686456,-0.00530807674452494,1.16048675733715,58.33,-5.56
"2988",2020-06-30,"West Virginia","        64.3",0.00783699059561127,"Professional and Business Services",5,8,4.84125364431487,4.19972170686456,-0.00530807674452494,1.16048675733715,58.33,-5.56
"2989",2020-06-30,"West Virginia","        24.9",0.0121951219512193,"Transportation and Utilities",5,8,4.84125364431487,4.19972170686456,-0.00530807674452494,1.16048675733715,58.33,-5.56
"2990",2020-06-30,"West Virginia","       153.2",0.082685512367491,"Government",5,8,4.84125364431487,4.19972170686456,-0.00530807674452494,1.16048675733715,58.33,-5.56
"2991",2020-06-30,"West Virginia","        17.4",0.00578034682080908,"Mining and Logging",5,8,4.84125364431487,4.19972170686456,-0.00530807674452494,1.16048675733715,58.33,-5.56
"2992",2020-06-30,"West Virginia","        18.8",0.00534759358288772,"Wholesale Trade",5,8,4.84125364431487,4.19972170686456,-0.00530807674452494,1.16048675733715,58.33,-5.56
"2993",2020-06-30,"West Virginia","        29.0",0.00694444444444442,"Financial Activities",5,8,4.84125364431487,4.19972170686456,-0.00530807674452494,1.16048675733715,58.33,-5.56
"2994",2020-06-30,"West Virginia","         7.1",0.0142857142857142,"Information",5,8,4.84125364431487,4.19972170686456,-0.00530807674452494,1.16048675733715,58.33,-5.56
"2995",2020-06-30,"West Virginia","        56.5",0.266816143497758,"Leisure and Hospitality",5,8,4.84125364431487,4.19972170686456,-0.00530807674452494,1.16048675733715,58.33,-5.56
"2996",2020-06-30,"West Virginia","        76.1",0.0673211781206171,"Retail Trade",5,8,4.84125364431487,4.19972170686456,-0.00530807674452494,1.16048675733715,58.33,-5.56
"2997",2020-06-30,"Wisconsin","         3.2",-0.0857142857142856,"Mining and Logging",9,2,7.22615292870395,2.35677842565598,0.0347081421153352,-1.33892644309474,37.5,0
"2998",2020-06-30,"Wisconsin","       121.5",0,"Construction",9,2,7.22615292870395,2.35677842565598,0.0347081421153352,-1.33892644309474,37.5,0
"2999",2020-06-30,"Wisconsin","        44.1",0.00455580865603644,"Information",9,2,7.22615292870395,2.35677842565598,0.0347081421153352,-1.33892644309474,37.5,0
"3000",2020-06-30,"Wisconsin","       362.7",-0.00630136986301377,"Government",9,2,7.22615292870395,2.35677842565598,0.0347081421153352,-1.33892644309474,37.5,0
"3001",2020-06-30,"Wisconsin","       449.6",0.0107913669064748,"Manufacturing",9,2,7.22615292870395,2.35677842565598,0.0347081421153352,-1.33892644309474,37.5,0
"3002",2020-06-30,"Wisconsin","       298.2",0.0122199592668024,"Professional and Business Services",9,2,7.22615292870395,2.35677842565598,0.0347081421153352,-1.33892644309474,37.5,0
"3003",2020-06-30,"Wisconsin","       116.7",-0.00085616438356162,"Wholesale Trade",9,2,7.22615292870395,2.35677842565598,0.0347081421153352,-1.33892644309474,37.5,0
"3004",2020-06-30,"Wisconsin","       109.9",0.0271028037383179,"Transportation and Utilities",9,2,7.22615292870395,2.35677842565598,0.0347081421153352,-1.33892644309474,37.5,0
"3005",2020-06-30,"Wisconsin","       439.3",0.020204366000929,"Education and Health Services",9,2,7.22615292870395,2.35677842565598,0.0347081421153352,-1.33892644309474,37.5,0
"3006",2020-06-30,"Wisconsin","       150.9",0,"Financial Activities",9,2,7.22615292870395,2.35677842565598,0.0347081421153352,-1.33892644309474,37.5,0
"3007",2020-06-30,"Wisconsin","       205.1",0.23331328923632,"Leisure and Hospitality",9,2,7.22615292870395,2.35677842565598,0.0347081421153352,-1.33892644309474,37.5,0
"3008",2020-06-30,"Wisconsin","       285.9",0.0788679245283017,"Retail Trade",9,2,7.22615292870395,2.35677842565598,0.0347081421153352,-1.33892644309474,37.5,0
"3009",2020-06-30,"Wyoming","         3.0",0.0344827586206897,"Information",5,18,4.44658097005036,14.9946130400212,0.668107551845766,1.76824754122425,43.52,-4.63
"3010",2020-06-30,"Wyoming","         9.4",-0.0105263157894736,"Manufacturing",5,18,4.44658097005036,14.9946130400212,0.668107551845766,1.76824754122425,43.52,-4.63
"3011",2020-06-30,"Wyoming","        10.7",-0.00925925925925941,"Financial Activities",5,18,4.44658097005036,14.9946130400212,0.668107551845766,1.76824754122425,43.52,-4.63
"3012",2020-06-30,"Wyoming","        17.9",0,"Professional and Business Services",5,18,4.44658097005036,14.9946130400212,0.668107551845766,1.76824754122425,43.52,-4.63
"3013",2020-06-30,"Wyoming","        64.8",-0.00154083204930677,"Government",5,18,4.44658097005036,14.9946130400212,0.668107551845766,1.76824754122425,43.52,-4.63
"3014",2020-06-30,"Wyoming","        13.9",-0.0141843971631205,"Transportation and Utilities",5,18,4.44658097005036,14.9946130400212,0.668107551845766,1.76824754122425,43.52,-4.63
"3015",2020-06-30,"Wyoming","        20.8",-0.00952380952380949,"Construction",5,18,4.44658097005036,14.9946130400212,0.668107551845766,1.76824754122425,43.52,-4.63
"3016",2020-06-30,"Wyoming","        27.9",0.00722021660649808,"Education and Health Services",5,18,4.44658097005036,14.9946130400212,0.668107551845766,1.76824754122425,43.52,-4.63
"3017",2020-06-30,"Wyoming","         7.6",-0.0129870129870131,"Wholesale Trade",5,18,4.44658097005036,14.9946130400212,0.668107551845766,1.76824754122425,43.52,-4.63
"3018",2020-06-30,"Wyoming","        28.4",0.083969465648855,"Leisure and Hospitality",5,18,4.44658097005036,14.9946130400212,0.668107551845766,1.76824754122425,43.52,-4.63
"3019",2020-06-30,"Wyoming","        28.2",0.0254545454545454,"Retail Trade",5,18,4.44658097005036,14.9946130400212,0.668107551845766,1.76824754122425,43.52,-4.63
"3020",2020-06-30,"Wyoming","        15.6",-0.048780487804878,"Mining and Logging",5,18,4.44658097005036,14.9946130400212,0.668107551845766,1.76824754122425,43.52,-4.63
"3021",2020-07-31,"Alabama","        96.0",0.00104275286757027,"Financial Activities",9,-7,6.86485555261065,-5.20617545719587,-0.0743028080671621,3.33460218684144,36.11,0
"3022",2020-07-31,"Alabama","        18.8",0.00534759358288772,"Information",9,-7,6.86485555261065,-5.20617545719587,-0.0743028080671621,3.33460218684144,36.11,0
"3023",2020-07-31,"Alabama","       224.7",0.00626959247648884,"Retail Trade",9,-7,6.86485555261065,-5.20617545719587,-0.0743028080671621,3.33460218684144,36.11,0
"3024",2020-07-31,"Alabama","        91.4",-0.00760043431053192,"Construction",9,-7,6.86485555261065,-5.20617545719587,-0.0743028080671621,3.33460218684144,36.11,0
"3025",2020-07-31,"Alabama","        77.2",0,"Transportation and Utilities",9,-7,6.86485555261065,-5.20617545719587,-0.0743028080671621,3.33460218684144,36.11,0
"3026",2020-07-31,"Alabama","       255.9",0.00867165944028381,"Manufacturing",9,-7,6.86485555261065,-5.20617545719587,-0.0743028080671621,3.33460218684144,36.11,0
"3027",2020-07-31,"Alabama","       233.5",0.00689952565761098,"Education and Health Services",9,-7,6.86485555261065,-5.20617545719587,-0.0743028080671621,3.33460218684144,36.11,0
"3028",2020-07-31,"Alabama","         9.6",-0.0204081632653063,"Mining and Logging",9,-7,6.86485555261065,-5.20617545719587,-0.0743028080671621,3.33460218684144,36.11,0
"3029",2020-07-31,"Alabama","        71.5",0.0028050490883591,"Wholesale Trade",9,-7,6.86485555261065,-5.20617545719587,-0.0743028080671621,3.33460218684144,36.11,0
"3030",2020-07-31,"Alabama","       171.4",0.0263473053892216,"Leisure and Hospitality",9,-7,6.86485555261065,-5.20617545719587,-0.0743028080671621,3.33460218684144,36.11,0
"3031",2020-07-31,"Alabama","       377.9",0.0238417772961257,"Government",9,-7,6.86485555261065,-5.20617545719587,-0.0743028080671621,3.33460218684144,36.11,0
"3032",2020-07-31,"Alabama","       237.3",0.0335365853658538,"Professional and Business Services",9,-7,6.86485555261065,-5.20617545719587,-0.0743028080671621,3.33460218684144,36.11,0
"3033",2020-07-31,"Alaska","        10.4",0.0196078431372551,"Financial Activities",5,8,2.67252186588921,12.3080970050358,0.141669520814522,-0.586947404748573,45.83,6.94
"3034",2020-07-31,"Alaska","         4.8",0,"Information",5,8,2.67252186588921,12.3080970050358,0.141669520814522,-0.586947404748573,45.83,6.94
"3035",2020-07-31,"Alaska","        15.4",0.00653594771241828,"Construction",5,8,2.67252186588921,12.3080970050358,0.141669520814522,-0.586947404748573,45.83,6.94
"3036",2020-07-31,"Alaska","        20.2",-0.00980392156862742,"Leisure and Hospitality",5,8,2.67252186588921,12.3080970050358,0.141669520814522,-0.586947404748573,45.83,6.94
"3037",2020-07-31,"Alaska","        48.4",-0.00206185567010309,"Education and Health Services",5,8,2.67252186588921,12.3080970050358,0.141669520814522,-0.586947404748573,45.83,6.94
"3038",2020-07-31,"Alaska","        10.6",-0.138211382113821,"Manufacturing",5,8,2.67252186588921,12.3080970050358,0.141669520814522,-0.586947404748573,45.83,6.94
"3039",2020-07-31,"Alaska","        75.7",0.0412654745529573,"Government",5,8,2.67252186588921,12.3080970050358,0.141669520814522,-0.586947404748573,45.83,6.94
"3040",2020-07-31,"Alaska","        16.9",0,"Transportation and Utilities",5,8,2.67252186588921,12.3080970050358,0.141669520814522,-0.586947404748573,45.83,6.94
"3041",2020-07-31,"Alaska","         5.9",-0.0166666666666666,"Wholesale Trade",5,8,2.67252186588921,12.3080970050358,0.141669520814522,-0.586947404748573,45.83,6.94
"3042",2020-07-31,"Alaska","        11.2",0.0666666666666667,"Mining and Logging",5,8,2.67252186588921,12.3080970050358,0.141669520814522,-0.586947404748573,45.83,6.94
"3043",2020-07-31,"Alaska","        25.0",0,"Professional and Business Services",5,8,2.67252186588921,12.3080970050358,0.141669520814522,-0.586947404748573,45.83,6.94
"3044",2020-07-31,"Alaska","        32.1",0.00626959247648906,"Retail Trade",5,8,2.67252186588921,12.3080970050358,0.141669520814522,-0.586947404748573,45.83,6.94
"3045",2020-07-31,"Arizona","       412.2",0.019035846724351,"Government",12,-24,9.52983699973496,-21.8701895043732,-0.111330597748549,0.0471472592820077,44.44,0
"3046",2020-07-31,"Arizona","       455.2",0.00819490586932448,"Education and Health Services",12,-24,9.52983699973496,-21.8701895043732,-0.111330597748549,0.0471472592820077,44.44,0
"3047",2020-07-31,"Arizona","       421.5",-0.0103310636299601,"Professional and Business Services",12,-24,9.52983699973496,-21.8701895043732,-0.111330597748549,0.0471472592820077,44.44,0
"3048",2020-07-31,"Arizona","       173.2",-0.0102857142857143,"Manufacturing",12,-24,9.52983699973496,-21.8701895043732,-0.111330597748549,0.0471472592820077,44.44,0
"3049",2020-07-31,"Arizona","       254.4",-0.0410855635130042,"Leisure and Hospitality",12,-24,9.52983699973496,-21.8701895043732,-0.111330597748549,0.0471472592820077,44.44,0
"3050",2020-07-31,"Arizona","        96.4",0.00416666666666665,"Wholesale Trade",12,-24,9.52983699973496,-21.8701895043732,-0.111330597748549,0.0471472592820077,44.44,0
"3051",2020-07-31,"Arizona","        11.8",-0.00840336134453779,"Mining and Logging",12,-24,9.52983699973496,-21.8701895043732,-0.111330597748549,0.0471472592820077,44.44,0
"3052",2020-07-31,"Arizona","        43.3",0.00697674418604644,"Information",12,-24,9.52983699973496,-21.8701895043732,-0.111330597748549,0.0471472592820077,44.44,0
"3053",2020-07-31,"Arizona","       171.4",-0.00464576074332157,"Construction",12,-24,9.52983699973496,-21.8701895043732,-0.111330597748549,0.0471472592820077,44.44,0
"3054",2020-07-31,"Arizona","       320.1",0.0110549589387239,"Retail Trade",12,-24,9.52983699973496,-21.8701895043732,-0.111330597748549,0.0471472592820077,44.44,0
"3055",2020-07-31,"Arizona","       231.6",0.00259740259740249,"Financial Activities",12,-24,9.52983699973496,-21.8701895043732,-0.111330597748549,0.0471472592820077,44.44,0
"3056",2020-07-31,"Arizona","       129.1",0.011755485893417,"Transportation and Utilities",12,-24,9.52983699973496,-21.8701895043732,-0.111330597748549,0.0471472592820077,44.44,0
"3057",2020-07-31,"Arkansas","       206.4",0.000969932104752713,"Government",8,-3,6.56859263185794,-2.2897097800159,0.173664264479718,-1.68129894403129,46.3,0
"3058",2020-07-31,"Arkansas","       136.3",0.0156482861400895,"Retail Trade",8,-3,6.56859263185794,-2.2897097800159,0.173664264479718,-1.68129894403129,46.3,0
"3059",2020-07-31,"Arkansas","       105.5",0.0592369477911647,"Leisure and Hospitality",8,-3,6.56859263185794,-2.2897097800159,0.173664264479718,-1.68129894403129,46.3,0
"3060",2020-07-31,"Arkansas","       185.0",0.00598151169113637,"Education and Health Services",8,-3,6.56859263185794,-2.2897097800159,0.173664264479718,-1.68129894403129,46.3,0
"3061",2020-07-31,"Arkansas","       136.2",0.014903129657228,"Professional and Business Services",8,-3,6.56859263185794,-2.2897097800159,0.173664264479718,-1.68129894403129,46.3,0
"3062",2020-07-31,"Arkansas","        52.3",-0.00190839694656486,"Construction",8,-3,6.56859263185794,-2.2897097800159,0.173664264479718,-1.68129894403129,46.3,0
"3063",2020-07-31,"Arkansas","         5.4",-0.0181818181818181,"Mining and Logging",8,-3,6.56859263185794,-2.2897097800159,0.173664264479718,-1.68129894403129,46.3,0
"3064",2020-07-31,"Arkansas","        11.3",-0.00877192982456132,"Information",8,-3,6.56859263185794,-2.2897097800159,0.173664264479718,-1.68129894403129,46.3,0
"3065",2020-07-31,"Arkansas","        64.5",-0.00154798761609898,"Transportation and Utilities",8,-3,6.56859263185794,-2.2897097800159,0.173664264479718,-1.68129894403129,46.3,0
"3066",2020-07-31,"Arkansas","        63.6",0.00157480314960634,"Financial Activities",8,-3,6.56859263185794,-2.2897097800159,0.173664264479718,-1.68129894403129,46.3,0
"3067",2020-07-31,"Arkansas","        45.7",-0.00435729847494548,"Wholesale Trade",8,-3,6.56859263185794,-2.2897097800159,0.173664264479718,-1.68129894403129,46.3,0
"3068",2020-07-31,"Arkansas","       151.8",-0.0026281208935609,"Manufacturing",8,-3,6.56859263185794,-2.2897097800159,0.173664264479718,-1.68129894403129,46.3,0
"3069",2020-07-31,"California","      1304.2",-0.00412339645693327,"Leisure and Hospitality",14,-30,11.5429697853167,-28.5321561091969,0.0284100971699115,0.119176210865234,62.04,0
"3070",2020-07-31,"California","      2700.6",0.00547302580140729,"Education and Health Services",14,-30,11.5429697853167,-28.5321561091969,0.0284100971699115,0.119176210865234,62.04,0
"3071",2020-07-31,"California","      2439.2",0.0111931017328579,"Government",14,-30,11.5429697853167,-28.5321561091969,0.0284100971699115,0.119176210865234,62.04,0
"3072",2020-07-31,"California","      1497.7",0.0137403546771355,"Retail Trade",14,-30,11.5429697853167,-28.5321561091969,0.0284100971699115,0.119176210865234,62.04,0
"3073",2020-07-31,"California","       629.4",-0.00111093477225843,"Wholesale Trade",14,-30,11.5429697853167,-28.5321561091969,0.0284100971699115,0.119176210865234,62.04,0
"3074",2020-07-31,"California","      2527.4",0.00158516287548549,"Professional and Business Services",14,-30,11.5429697853167,-28.5321561091969,0.0284100971699115,0.119176210865234,62.04,0
"3075",2020-07-31,"California","       714.4",-0.00027987685418418,"Transportation and Utilities",14,-30,11.5429697853167,-28.5321561091969,0.0284100971699115,0.119176210865234,62.04,0
"3076",2020-07-31,"California","       838.3",-0.0131842260153032,"Construction",14,-30,11.5429697853167,-28.5321561091969,0.0284100971699115,0.119176210865234,62.04,0
"3077",2020-07-31,"California","        18.7",0.0053763440860215,"Mining and Logging",14,-30,11.5429697853167,-28.5321561091969,0.0284100971699115,0.119176210865234,62.04,0
"3078",2020-07-31,"California","       505.9",0.0085725677830939,"Information",14,-30,11.5429697853167,-28.5321561091969,0.0284100971699115,0.119176210865234,62.04,0
"3079",2020-07-31,"California","      1240.6",-0.00632759311173414,"Manufacturing",14,-30,11.5429697853167,-28.5321561091969,0.0284100971699115,0.119176210865234,62.04,0
"3080",2020-07-31,"California","       802.4",-0.000373738632116649,"Financial Activities",14,-30,11.5429697853167,-28.5321561091969,0.0284100971699115,0.119176210865234,62.04,0
"3081",2020-07-31,"Colorado","       422.6",-0.0033018867924528,"Professional and Business Services",8,-10,5.78731778425656,-8.06136363636364,-0.207501596933887,0.342387988229206,52.78,0
"3082",2020-07-31,"Colorado","       257.1",0.0721434528773979,"Leisure and Hospitality",8,-10,5.78731778425656,-8.06136363636364,-0.207501596933887,0.342387988229206,52.78,0
"3083",2020-07-31,"Colorado","        97.2",0.00934579439252348,"Transportation and Utilities",8,-10,5.78731778425656,-8.06136363636364,-0.207501596933887,0.342387988229206,52.78,0
"3084",2020-07-31,"Colorado","       431.2",0.00419189566837441,"Government",8,-10,5.78731778425656,-8.06136363636364,-0.207501596933887,0.342387988229206,52.78,0
"3085",2020-07-31,"Colorado","       172.9",-0.0091690544412607,"Construction",8,-10,5.78731778425656,-8.06136363636364,-0.207501596933887,0.342387988229206,52.78,0
"3086",2020-07-31,"Colorado","        19.7",-0.0390243902439025,"Mining and Logging",8,-10,5.78731778425656,-8.06136363636364,-0.207501596933887,0.342387988229206,52.78,0
"3087",2020-07-31,"Colorado","       145.6",0.00761245674740474,"Manufacturing",8,-10,5.78731778425656,-8.06136363636364,-0.207501596933887,0.342387988229206,52.78,0
"3088",2020-07-31,"Colorado","       170.2",0.00353773584905648,"Financial Activities",8,-10,5.78731778425656,-8.06136363636364,-0.207501596933887,0.342387988229206,52.78,0
"3089",2020-07-31,"Colorado","       260.6",0.0207598903251078,"Retail Trade",8,-10,5.78731778425656,-8.06136363636364,-0.207501596933887,0.342387988229206,52.78,0
"3090",2020-07-31,"Colorado","        73.0",-0.00949796472184539,"Information",8,-10,5.78731778425656,-8.06136363636364,-0.207501596933887,0.342387988229206,52.78,0
"3091",2020-07-31,"Colorado","       106.0",0.00283822138126766,"Wholesale Trade",8,-10,5.78731778425656,-8.06136363636364,-0.207501596933887,0.342387988229206,52.78,0
"3092",2020-07-31,"Colorado","       333.7",0.0105996365838885,"Education and Health Services",8,-10,5.78731778425656,-8.06136363636364,-0.207501596933887,0.342387988229206,52.78,0
"3093",2020-07-31,"Connecticut","       200.6",0.0105793450881613,"Professional and Business Services",10,-10,6.71518022793533,-6.50217996289425,-0.360047106665656,-0.250745582623382,58.33,-5.56
"3094",2020-07-31,"Connecticut","       317.3",0.0114759324195091,"Education and Health Services",10,-10,6.71518022793533,-6.50217996289425,-0.360047106665656,-0.250745582623382,58.33,-5.56
"3095",2020-07-31,"Connecticut","        56.2",0.0126126126126127,"Construction",10,-10,6.71518022793533,-6.50217996289425,-0.360047106665656,-0.250745582623382,58.33,-5.56
"3096",2020-07-31,"Connecticut","       218.5",0.0101710587147479,"Government",10,-10,6.71518022793533,-6.50217996289425,-0.360047106665656,-0.250745582623382,58.33,-5.56
"3097",2020-07-31,"Connecticut","       151.3",-0.00394996708360762,"Manufacturing",10,-10,6.71518022793533,-6.50217996289425,-0.360047106665656,-0.250745582623382,58.33,-5.56
"3098",2020-07-31,"Connecticut","       118.6",0.00168918918918903,"Financial Activities",10,-10,6.71518022793533,-6.50217996289425,-0.360047106665656,-0.250745582623382,58.33,-5.56
"3099",2020-07-31,"Connecticut","        28.2",0,"Information",10,-10,6.71518022793533,-6.50217996289425,-0.360047106665656,-0.250745582623382,58.33,-5.56
"3100",2020-07-31,"Connecticut","       105.1",0.167777777777778,"Leisure and Hospitality",10,-10,6.71518022793533,-6.50217996289425,-0.360047106665656,-0.250745582623382,58.33,-5.56
"3101",2020-07-31,"Connecticut","       159.0",0.038536903984324,"Retail Trade",10,-10,6.71518022793533,-6.50217996289425,-0.360047106665656,-0.250745582623382,58.33,-5.56
"3102",2020-07-31,"Connecticut","        55.1",0.0147329650092083,"Wholesale Trade",10,-10,6.71518022793533,-6.50217996289425,-0.360047106665656,-0.250745582623382,58.33,-5.56
"3103",2020-07-31,"Connecticut","         0.5",0,"Mining and Logging",10,-10,6.71518022793533,-6.50217996289425,-0.360047106665656,-0.250745582623382,58.33,-5.56
